"Step","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)"
206100,-36252.6765626,-27555.6154812,298.989503682,63.99040032,0.467511791659
206150,-36328.1178183,-27685.8364061,297.106276009,63.99040032,0.467511791659
206200,-36390.8970528,-27803.2725245,295.227269475,63.99040032,0.467511791659
206250,-36332.8439629,-27697.2888055,296.87503932,63.99040032,0.467511791659
206300,-36341.0426238,-27691.6022199,297.352389419,63.99040032,0.467511791659
206350,-36570.9655298,-27835.5409437,300.308372792,63.99040032,0.467511791659
206400,-36207.639806,-27888.1726501,286.008495577,63.99040032,0.467511791659
206450,-36590.5641186,-27846.3455212,300.610695274,63.99040032,0.467511791659
206500,-36877.6922383,-27901.6513834,308.580332497,63.99040032,0.467511791659
206550,-36512.9612732,-27855.14457,297.640351703,63.99040032,0.467511791659
206600,-36596.1759516,-27744.4414226,304.306901927,63.99040032,0.467511791659
206650,-36673.7422381,-27876.4638471,302.43479668,63.99040032,0.467511791659
206700,-36389.0062359,-27985.772823,288.888230625,63.99040032,0.467511791659
206750,-36939.7449303,-28051.9578001,305.546326283,63.99040032,0.467511791659
206800,-36454.906768,-27923.4443606,293.296515567,63.99040032,0.467511791659
206850,-36516.5423561,-27884.3833443,296.75828587,63.99040032,0.467511791659
206900,-36332.8689752,-27883.0966632,290.488155267,63.99040032,0.467511791659
206950,-36351.6579969,-27786.0285349,294.471118184,63.99040032,0.467511791659
207000,-36385.1619824,-27784.4011332,295.678872839,63.99040032,0.467511791659
207050,-36494.6446795,-27795.1021583,299.07481117,63.99040032,0.467511791659
207100,-36673.4512901,-27925.3122368,300.74547358,63.99040032,0.467511791659
207150,-36498.8642215,-27865.2607959,296.807942251,63.99040032,0.467511791659
207200,-36421.791399,-27717.3410225,299.243534515,63.99040032,0.467511791659
207250,-36493.452569,-27743.2131496,300.817680436,63.99040032,0.467511791659
207300,-36543.3884816,-27805.7576167,300.384220737,63.99040032,0.467511791659
207350,-36703.9170264,-27753.5024295,307.699347288,63.99040032,0.467511791659
207400,-36345.7084125,-27803.1157713,293.679153227,63.99040032,0.467511791659
207450,-36237.4546488,-27610.2417534,296.58824718,63.99040032,0.467511791659
207500,-36426.797788,-27656.4625372,301.508539402,63.99040032,0.467511791659
207550,-36188.3273905,-27640.971819,293.842894307,63.99040032,0.467511791659
207600,-36507.4221603,-27672.2059026,303.739033115,63.99040032,0.467511791659
207650,-36305.5796883,-27728.7728441,294.855376721,63.99040032,0.467511791659
207700,-36093.8747442,-27784.6289357,285.657103819,63.99040032,0.467511791659
207750,-36606.8544902,-27938.2040547,298.012796166,63.99040032,0.467511791659
207800,-36489.6737718,-27976.5661962,292.665509072,63.99040032,0.467511791659
207850,-36530.1220985,-27909.7118717,296.354383523,63.99040032,0.467511791659
207900,-36520.6890371,-27837.5276339,298.511657447,63.99040032,0.467511791659
207950,-36380.6227119,-27857.514951,293.009297669,63.99040032,0.467511791659
208000,-36551.0186435,-27784.24116,301.386229687,63.99040032,0.467511791659
208050,-36488.2349763,-27891.7989273,295.530193898,63.99040032,0.467511791659
208100,-36321.49282,-27768.3444636,294.042039957,63.99040032,0.467511791659
208150,-36298.663592,-27876.811797,289.528297511,63.99040032,0.467511791659
208200,-36250.6336024,-27879.1361503,287.797204694,63.99040032,0.467511791659
208250,-36173.8814379,-27658.1290488,292.756433058,63.99040032,0.467511791659
208300,-36391.4247612,-27677.9718459,299.553025799,63.99040032,0.467511791659
208350,-36645.3923144,-27668.3914102,308.613337287,63.99040032,0.467511791659
208400,-36462.3070324,-27715.3963139,300.703245613,63.99040032,0.467511791659
208450,-36477.8676369,-27835.3169302,297.115533873,63.99040032,0.467511791659
208500,-36310.0657619,-27906.5564946,288.89771401,63.99040032,0.467511791659
208550,-36379.7047397,-27779.3753433,295.664040262,63.99040032,0.467511791659
208600,-36450.6486799,-27698.2895703,300.890551618,63.99040032,0.467511791659
208650,-36482.1057329,-27622.6955124,304.570778559,63.99040032,0.467511791659
208700,-36263.6180686,-27522.8725484,300.491297052,63.99040032,0.467511791659
208750,-36081.5709749,-27468.1733862,296.113301488,63.99040032,0.467511791659
208800,-36274.1836581,-27604.7921673,298.03827233,63.99040032,0.467511791659
208850,-36370.0129108,-27773.7482343,295.524302416,63.99040032,0.467511791659
208900,-36527.7820509,-27875.5639316,297.447882341,63.99040032,0.467511791659
208950,-36349.6437595,-27734.0170237,296.189935604,63.99040032,0.467511791659
209000,-36337.5091014,-27771.5472717,294.482544396,63.99040032,0.467511791659
209050,-36432.0234714,-27807.2316986,296.505013287,63.99040032,0.467511791659
209100,-36569.3020865,-27789.683044,301.827699664,63.99040032,0.467511791659
209150,-36691.0268185,-27989.9134081,299.128815549,63.99040032,0.467511791659
209200,-36566.4462767,-27968.4185072,295.584914416,63.99040032,0.467511791659
209250,-36760.7117931,-27983.1976367,301.75533742,63.99040032,0.467511791659
209300,-36432.9708384,-28015.2104908,289.387640822,63.99040032,0.467511791659
209350,-36644.5825673,-28088.3771665,294.14713571,63.99040032,0.467511791659
209400,-36540.0703213,-28074.3126889,291.037702173,63.99040032,0.467511791659
209450,-36537.2533015,-28013.2249613,293.04094555,63.99040032,0.467511791659
209500,-36555.0080514,-27996.7097732,294.219085115,63.99040032,0.467511791659
209550,-36491.2500017,-27922.0636495,294.59339775,63.99040032,0.467511791659
209600,-36408.1873026,-27899.4809481,292.514202912,63.99040032,0.467511791659
209650,-36482.3455678,-27846.6426389,296.880119445,63.99040032,0.467511791659
209700,-36409.8499803,-27754.6469311,297.550498922,63.99040032,0.467511791659
209750,-36166.6859852,-27643.9852848,292.995303655,63.99040032,0.467511791659
209800,-36158.7434077,-27595.267368,294.397087353,63.99040032,0.467511791659
209850,-36365.4982048,-27675.6082073,298.742974563,63.99040032,0.467511791659
209900,-36253.650459,-27784.7478688,291.145820237,63.99040032,0.467511791659
209950,-36477.435861,-27747.8367917,300.108101878,63.99040032,0.467511791659
210000,-36346.6590731,-27814.1213789,293.333482019,63.99040032,0.467511791659
210050,-36472.2097172,-27810.4399623,297.776250595,63.99040032,0.467511791659
210100,-36550.2972514,-28029.4332916,292.932159774,63.99040032,0.467511791659
210150,-36836.9473409,-27879.9372202,307.926089675,63.99040032,0.467511791659
210200,-36531.6846425,-28036.9456098,292.03403121,63.99040032,0.467511791659
210250,-36473.4061756,-27993.4762016,291.524922092,63.99040032,0.467511791659
210300,-36560.6720931,-28006.8893476,294.063849128,63.99040032,0.467511791659
210350,-36838.1411662,-28017.3468085,303.243233826,63.99040032,0.467511791659
210400,-36835.2831108,-27948.9318697,305.496962969,63.99040032,0.467511791659
210450,-36661.2664018,-27958.1853024,299.196461203,63.99040032,0.467511791659
210500,-36381.4168035,-27932.3568221,290.463666607,63.99040032,0.467511791659
210550,-36627.0560391,-27956.5451341,298.076755801,63.99040032,0.467511791659
210600,-36600.8655426,-27884.7497835,299.644569637,63.99040032,0.467511791659
210650,-36491.1003466,-27922.9760348,294.556886685,63.99040032,0.467511791659
210700,-36780.1542964,-27946.2057624,303.695451027,63.99040032,0.467511791659
210750,-36712.011892,-28046.9299015,297.890119371,63.99040032,0.467511791659
210800,-36610.1588086,-28065.2193697,293.75983196,63.99040032,0.467511791659
210850,-36380.6671775,-27888.0108046,291.962433071,63.99040032,0.467511791659
210900,-36511.9521396,-27775.3150466,300.350056629,63.99040032,0.467511791659
210950,-36485.6866063,-27829.9963324,297.567248842,63.99040032,0.467511791659
211000,-36297.0323701,-27812.3760342,291.687406013,63.99040032,0.467511791659
211050,-36366.2046326,-27860.3601479,292.415816916,63.99040032,0.467511791659
211100,-36496.6325435,-27924.9822666,294.678103103,63.99040032,0.467511791659
211150,-36489.7534337,-27919.5819067,294.627266308,63.99040032,0.467511791659
211200,-36669.3692375,-27915.0225518,300.958880951,63.99040032,0.467511791659
211250,-36379.7732894,-27806.4990498,294.733932052,63.99040032,0.467511791659
211300,-36443.5089713,-27798.1075432,297.213536609,63.99040032,0.467511791659
211350,-36314.2300057,-27757.6710737,294.159289483,63.99040032,0.467511791659
211400,-36273.2938395,-27712.8109171,294.294189297,63.99040032,0.467511791659
211450,-36360.9833944,-27651.2268083,299.425952571,63.99040032,0.467511791659
211500,-36346.6015383,-27685.1508429,297.765281897,63.99040032,0.467511791659
211550,-36136.5370855,-27650.183082,291.745768811,63.99040032,0.467511791659
211600,-36441.306415,-27718.0824427,299.888937372,63.99040032,0.467511791659
211650,-36280.4562165,-27534.9152465,300.656156093,63.99040032,0.467511791659
211700,-36232.0025571,-27693.4805313,293.539212701,63.99040032,0.467511791659
211750,-36495.2537567,-27880.6858733,296.15353414,63.99040032,0.467511791659
211800,-36385.4344121,-27719.8759316,297.906500245,63.99040032,0.467511791659
211850,-36324.774523,-27566.2036061,301.10410251,63.99040032,0.467511791659
211900,-36067.5510116,-27623.0119201,290.308246447,63.99040032,0.467511791659
211950,-36225.0123919,-27658.3433501,294.50685709,63.99040032,0.467511791659
212000,-36587.7686159,-27747.2147582,303.922530319,63.99040032,0.467511791659
212050,-36354.4689307,-27787.9663165,294.501135605,63.99040032,0.467511791659
212100,-36384.2385612,-27685.2391302,299.056140694,63.99040032,0.467511791659
212150,-36546.8302209,-27631.6807783,306.486993954,63.99040032,0.467511791659
212200,-36620.3632265,-27831.1151544,302.158728586,63.99040032,0.467511791659
212250,-36670.10762,-27812.2322372,304.518013568,63.99040032,0.467511791659
212300,-36697.1990375,-27841.1273403,304.456006061,63.99040032,0.467511791659
212350,-36590.3857688,-27766.8414863,303.33777135,63.99040032,0.467511791659
212400,-36595.4793625,-27722.6993619,305.030407839,63.99040032,0.467511791659
212450,-36493.6309028,-27804.9317838,298.702034275,63.99040032,0.467511791659
212500,-36563.3698333,-27856.7237208,299.319020017,63.99040032,0.467511791659
212550,-36472.8325108,-27992.7256503,291.531003136,63.99040032,0.467511791659
212600,-36691.3317339,-27954.370851,300.361187947,63.99040032,0.467511791659
212650,-36571.3571873,-27986.1966667,295.14256127,63.99040032,0.467511791659
212700,-36671.4207758,-28106.0957569,294.460651974,63.99040032,0.467511791659
212750,-36628.3609298,-28043.7105711,295.125022807,63.99040032,0.467511791659
212800,-36519.0707231,-27883.5125302,296.875143675,63.99040032,0.467511791659
212850,-36391.2188314,-27852.8317599,293.534573215,63.99040032,0.467511791659
212900,-36464.7964523,-27822.1584959,297.118533365,63.99040032,0.467511791659
212950,-36313.7296568,-27932.3026705,288.138564432,63.99040032,0.467511791659
213000,-36617.9797693,-27714.1995148,306.096141475,63.99040032,0.467511791659
213050,-36622.4457647,-27871.2457621,300.850703577,63.99040032,0.467511791659
213100,-36727.1744542,-27818.0485861,306.279914169,63.99040032,0.467511791659
213150,-36547.7535226,-27826.8937184,299.807661475,63.99040032,0.467511791659
213200,-36732.0420808,-27750.4946519,308.769638725,63.99040032,0.467511791659
213250,-36282.9917049,-27755.0865742,293.174222719,63.99040032,0.467511791659
213300,-36416.2574387,-27916.0534462,292.221906817,63.99040032,0.467511791659
213350,-36535.0150085,-27846.8321032,298.684287763,63.99040032,0.467511791659
213400,-36520.2073073,-27709.9253168,302.881837319,63.99040032,0.467511791659
213450,-36369.6975614,-27668.6110058,299.127892329,63.99040032,0.467511791659
213500,-36587.4277916,-27771.2852875,303.083311366,63.99040032,0.467511791659
213550,-36315.6943803,-27762.9560729,294.027943199,63.99040032,0.467511791659
213600,-36419.368662,-27649.5941367,301.489262655,63.99040032,0.467511791659
213650,-36526.6724537,-27757.827169,301.457317016,63.99040032,0.467511791659
213700,-36319.3217308,-27603.2995778,299.641351624,63.99040032,0.467511791659
213750,-36231.2877582,-27718.6532313,292.649246497,63.99040032,0.467511791659
213800,-36550.1181219,-27744.7335115,302.713474094,63.99040032,0.467511791659
213850,-36229.3148146,-27722.6833168,292.442873027,63.99040032,0.467511791659
213900,-36324.6433693,-27847.4403655,291.431173704,63.99040032,0.467511791659
213950,-36567.457727,-27891.8508419,298.251946539,63.99040032,0.467511791659
214000,-36475.2385878,-27873.1615677,295.724120458,63.99040032,0.467511791659
214050,-36703.7439056,-27804.749446,305.931614349,63.99040032,0.467511791659
214100,-36614.5057066,-27953.5775429,297.747318185,63.99040032,0.467511791659
214150,-36795.7953874,-28049.5398454,300.680721811,63.99040032,0.467511791659
214200,-36785.1312993,-27978.7163605,302.748894958,63.99040032,0.467511791659
214250,-36662.4535247,-28023.5504865,296.990133513,63.99040032,0.467511791659
214300,-36609.6834962,-27955.5704345,297.51302709,63.99040032,0.467511791659
214350,-36621.1834445,-27789.8919014,303.604108402,63.99040032,0.467511791659
214400,-36371.6152559,-27757.1783615,296.149030972,63.99040032,0.467511791659
214450,-36684.9802508,-27862.654102,303.29589408,63.99040032,0.467511791659
214500,-36668.185269,-27934.6302457,300.244100546,63.99040032,0.467511791659
214550,-36636.1926311,-28097.1394806,293.557471829,63.99040032,0.467511791659
214600,-36784.4584661,-28106.1153934,298.346011808,63.99040032,0.467511791659
214650,-36722.1218673,-28158.2133991,294.411953477,63.99040032,0.467511791659
214700,-36892.0204146,-28225.0909675,297.953631642,63.99040032,0.467511791659
214750,-36904.819066,-28280.1591614,296.500479893,63.99040032,0.467511791659
214800,-36658.5779094,-28105.1396994,294.052004605,63.99040032,0.467511791659
214850,-36570.609788,-28193.1397551,288.002531406,63.99040032,0.467511791659
214900,-36816.2364807,-28282.3901309,293.378471274,63.99040032,0.467511791659
214950,-36870.5311043,-28333.4773236,293.488737046,63.99040032,0.467511791659
215000,-37007.4467628,-28436.2021894,294.664155735,63.99040032,0.467511791659
215050,-36825.9914647,-28332.7481587,291.982610785,63.99040032,0.467511791659
215100,-36907.3410327,-28259.6313629,297.292889858,63.99040032,0.467511791659
215150,-36459.5604316,-28065.1370745,288.585356562,63.99040032,0.467511791659
215200,-36450.1096172,-27775.361062,298.222438686,63.99040032,0.467511791659
215250,-36597.5488845,-27773.340156,303.360613822,63.99040032,0.467511791659
215300,-36647.3916542,-27820.6786402,303.446706706,63.99040032,0.467511791659
215350,-36473.3044858,-27882.4047607,295.339864922,63.99040032,0.467511791659
215400,-36545.6236639,-28016.8853187,293.202867152,63.99040032,0.467511791659
215450,-36683.7110091,-27978.7931,299.259607454,63.99040032,0.467511791659
215500,-36490.1841863,-28003.8063535,291.746588019,63.99040032,0.467511791659
215550,-36641.6090784,-28112.9923953,293.198684625,63.99040032,0.467511791659
215600,-36609.4476019,-28000.6992249,295.953469854,63.99040032,0.467511791659
215650,-36645.1441819,-28013.159282,296.752300213,63.99040032,0.467511791659
215700,-36639.1040801,-27984.844298,297.518071078,63.99040032,0.467511791659
215750,-36602.7237306,-27954.0449055,297.326207693,63.99040032,0.467511791659
215800,-36673.3541664,-27916.6156127,301.04110912,63.99040032,0.467511791659
215850,-36441.4710907,-27945.7541693,292.067649287,63.99040032,0.467511791659
215900,-36678.149702,-27990.9708767,298.649769281,63.99040032,0.467511791659
215950,-36729.0822464,-28083.5207583,297.219039188,63.99040032,0.467511791659
216000,-36568.8803083,-28026.25812,293.680169003,63.99040032,0.467511791659
216050,-36639.301164,-28116.1858017,293.009558993,63.99040032,0.467511791659
216100,-36373.9460382,-27938.6646642,289.989982575,63.99040032,0.467511791659
216150,-36407.6326178,-27817.0212066,295.329953201,63.99040032,0.467511791659
216200,-36575.8677391,-27748.0278275,303.485447446,63.99040032,0.467511791659
216250,-36487.8129719,-27731.9376467,301.011432859,63.99040032,0.467511791659
216300,-36623.6603194,-27671.8869656,307.746058935,63.99040032,0.467511791659
216350,-36389.130256,-27643.5563712,300.657287647,63.99040032,0.467511791659
216400,-36513.9895064,-27607.3085795,306.195861435,63.99040032,0.467511791659
216450,-36390.5042273,-27691.1668332,299.067759266,63.99040032,0.467511791659
216500,-36493.4407979,-27733.7705559,301.141895355,63.99040032,0.467511791659
216550,-36614.9352297,-27672.3471931,307.430284053,63.99040032,0.467511791659
216600,-36401.5484164,-27649.7105116,300.872633522,63.99040032,0.467511791659
216650,-36269.2645295,-27558.6467884,299.45555755,63.99040032,0.467511791659
